File Name,NO.,NAME,Validation Link
phi.pdf,,^Player can not be converted from a,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=b3ac86e1b9df2701_8294f9a3a7ae3c59&schid=8006&row=31&page=0
phi.pdf,,Player to a non-Designated Player by,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=b3ac86e1b9df2701_8294f9a3a7ae3c59&schid=8006&row=32&page=0
phi.pdf,,Allocation Money.,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=b3ac86e1b9df2701_8294f9a3a7ae3c59&schid=8006&row=33&page=0
phi.pdf,,Off-roster Homegrown players can,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=b3ac86e1b9df2701_8294f9a3a7ae3c59&schid=8006&row=34&page=0
por.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=0&page=0
por.pdf,1,Antony,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=1&page=0
por.pdf,2,Miguel Araujo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=2&page=0
por.pdf,3,Maxime Crépeau,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=3&page=0
por.pdf,4,Evander,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=4&page=0
por.pdf,5,Nathan Fogaça,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=5&page=0
por.pdf,,James Pantemis,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=6&page=0
por.pdf,69 7,Jonathan Rodríguez,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=7&page=0
por.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=8&page=0
por.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=9&page=0
por.pdf,1,Evander^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=10&page=0
por.pdf,2,Felipe Mora,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=11&page=0
por.pdf,3,Jonathan Rodríguez^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=12&page=0
por.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=13&page=0
por.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=14&page=0
por.pdf,1,Antony,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=15&page=0
por.pdf,2,Maximiliano David Ayala,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=16&page=0
por.pdf,3,Santiago Moreno,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=17&page=0
por.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=18&page=0
por.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=19&page=0
por.pdf,1,Hunter Sulte,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=20&page=0
por.pdf,2,Tega Ikoba,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=dc96b73375d5dbb1_8294f9a3a7ae3c59&schid=8006&row=21&page=0
rsl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=0&page=0
rsl.pdf,1,Matthew Bell*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=1&page=0
rsl.pdf,2,Matt Crooks,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=2&page=0
rsl.pdf,3,Andrés Gómez,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=3&page=0
rsl.pdf,4,Bertin Jacquesson*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=4&page=0
rsl.pdf,56,Anderson Julio,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=5&page=0
rsl.pdf,,Alexandros Katranis,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=6&page=0
rsl.pdf,7,Kevon Lambert*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=7&page=0
rsl.pdf,8,Braian Ojeda,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=8&page=0
rsl.pdf,9,Bryan Oviedo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=9&page=0
rsl.pdf,10,Nelson Palacio,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=10&page=0
rsl.pdf,11,Brayan Vera,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=11&page=0
rsl.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=12&page=0
rsl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=13&page=0
rsl.pdf,1,Cristian Arango^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=14&page=0
rsl.pdf,2,Matt Crooks,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=15&page=0
rsl.pdf,3,Andrés Gómez (Young DP),https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=16&page=0
rsl.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=17&page=0
rsl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=18&page=0
rsl.pdf,1,Diego Luna,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=19&page=0
rsl.pdf,2,Braian Ojeda,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=20&page=0
rsl.pdf,3,Nelson Palacio,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=21&page=0
rsl.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=22&page=0
rsl.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=23&page=0
rsl.pdf,1,Matthew Bell,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=24&page=0
rsl.pdf,2,Kevin Bonilla,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=25&page=0
rsl.pdf,3,Bertin Jacquesson,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=26&page=0
rsl.pdf,4,Kevon Lambert,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=27&page=0
rsl.pdf,5,Delentz Pierre,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=28&page=0
rsl.pdf,6,Rubio Rubín,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=50446222b1225b01_8294f9a3a7ae3c59&schid=8006&row=29&page=0
sea.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=0&page=0
sea.pdf,1,Pedro de la Vega,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=1&page=0
sea.pdf,2,Braudilio Rodrigues,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=2&page=0
sea.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=3&page=0
sea.pdf,4,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=4&page=0
sea.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=5&page=0
sea.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=6&page=0
sea.pdf,1,Pedro de la Vega (Young DP)^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=7&page=0
sea.pdf,2,Raúl Ruidíaz^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=8&page=0
sea.pdf,3,Albert Rusnák^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=9&page=0
sea.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=10&page=0
sea.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=11&page=0
sea.pdf,1,Josh Atencio,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=12&page=0
sea.pdf,2,Léo Chú,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=13&page=0
sea.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=3696306f1990240f_8294f9a3a7ae3c59&schid=8006&row=14&page=0
sj.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=0&page=0
sj.pdf,1,Carlos Akapo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=1&page=0
sj.pdf,2,Mikołaj Biegański*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=2&page=0
sj.pdf,3,Vitor Costa,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=3&page=0
sj.pdf,4,Daniel,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=4&page=0
sj.pdf,5,Hernán López*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=5&page=0
sj.pdf,6,Amahl Pellegrino,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=6&page=0
sj.pdf,7,Rodrigues,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=7&page=0
sj.pdf,8,Bruno Wilson,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=8&page=0
sj.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=9&page=0
sj.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=10&page=0
sj.pdf,1,Cristian Espinoza^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=11&page=0
sj.pdf,2,Carlos Gruezo^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=12&page=0
sj.pdf,3,Hernán López^,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=13&page=0
sj.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=14&page=0
sj.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=15&page=0
sj.pdf,1,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=16&page=0
sj.pdf,2,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=17&page=0
sj.pdf,3,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=18&page=0
sj.pdf,,UNAVAILABLE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=19&page=0
sj.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=20&page=0
sj.pdf,1,Mikołaj Biegański,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=21&page=0
sj.pdf,2,Hernán López,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=22&page=0
sj.pdf,,SEASON-ENDING INJURY LIST,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=23&page=0
sj.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=24&page=0
sj.pdf,1,JT Marcinkowski,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=25&page=0
sj.pdf,,NOTES,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=26&page=0
sj.pdf,,*Indicates player is currently,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=27&page=0
sj.pdf,may,receive roster/international spot,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=28&page=0
sj.pdf,,Salary Budget relief unless otherwise,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=29&page=0
sj.pdf,,pursuant to the loan agreement.,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=30&page=0
sj.pdf,,^Player can not be converted from a,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=31&page=0
sj.pdf,,Player to a non-Designated Player by,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=32&page=0
sj.pdf,,Allocation Money.,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=33&page=0
sj.pdf,·,Off-roster Homegrown players can,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=34&page=0
sj.pdf,,matches via a Short-Term Agreement.,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=ddc29a3233adbc26_8294f9a3a7ae3c59&schid=8006&row=35&page=0
skc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=0&page=0
skc.pdf,1,Willy Agada,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=1&page=0
skc.pdf,2,Zorhan Bassong,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=2&page=0
skc.pdf,3,Tim Leibold,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=3&page=0
skc.pdf,4,Alenis Vargas,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=4&page=0
skc.pdf,5,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=5&page=0
skc.pdf,,DESIGNATED PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=6&page=0
skc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=7&page=0
skc.pdf,1,Alan Pulido,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=8&page=0
skc.pdf,2,Nemanja Radoja,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=9&page=0
skc.pdf,3,Dániel Sallói,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=10&page=0
skc.pdf,U22,INITIATIVE PLAYERS,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=11&page=0
skc.pdf,NO.,NAME,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=12&page=0
skc.pdf,1,Logan Ndenbe,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=13&page=0
skc.pdf,2,Marinos Tzionis,https://journaliststudio.google.com/pinpoint-extract/preview?collection=8294f9a3a7ae3c59&job=5f673b877383aecc&docid=6017aaa5df23d69f_8294f9a3a7ae3c59&schid=8006&row=14&page=0
